,id,vervoerwijze,reismotief,regio,jaar,verplaatsingPerDag,afstandPerDag,reisduurPerDag,afstandPerVerplaatsing,reisduurPerVerplaatsing,verplaatsingenPerJaar,afstandPerJaar,reisduurPerJaar
9855,9855,(Light-) moped,Study and daycare,Not urban,2017,       .,       .,       .,       .,       .,       .,       .,       .
9856,9856,(Light-) moped,Visits and stays,Nederland,2010,    0.00,    0.03,    0.08,    6.39,   16.82,       2,      10,     0.4
9857,9857,(Light-) moped,Visits and stays,Nederland,2011,    0.00,    0.02,    0.06,    5.26,   14.65,       1,       8,     0.4
9858,9858,(Light-) moped,Visits and stays,Nederland,2012,    0.00,    0.02,    0.06,    6.50,   16.41,       1,       8,     0.3
9859,9859,(Light-) moped,Visits and stays,Nederland,2013,    0.00,    0.02,    0.06,    5.06,   13.32,       2,       8,     0.4
9860,9860,(Light-) moped,Visits and stays,Nederland,2014,    0.00,    0.03,    0.08,    6.15,   15.66,       2,      10,     0.4
9861,9861,(Light-) moped,Visits and stays,Nederland,2015,    0.00,    0.02,    0.06,    5.15,   17.65,       1,       6,     0.4
9862,9862,(Light-) moped,Visits and stays,Nederland,2016,    0.00,    0.02,    0.06,    5.88,   15.56,       1,       8,     0.4
9863,9863,(Light-) moped,Visits and stays,Nederland,2017,    0.00,    0.02,    0.05,    6.31,   15.43,       1,       8,     0.3
9864,9864,(Light-) moped,Visits and stays,Noord-Nederland (LD),2010,       .,       .,       .,       .,       .,       .,       .,       .
9865,9865,(Light-) moped,Visits and stays,Noord-Nederland (LD),2011,       .,       .,       .,       .,       .,       .,       .,       .
9866,9866,(Light-) moped,Visits and stays,Noord-Nederland (LD),2012,       .,       .,       .,       .,       .,       .,       .,       .
9867,9867,(Light-) moped,Visits and stays,Noord-Nederland (LD),2013,       .,       .,       .,       .,       .,       .,       .,       .
9868,9868,(Light-) moped,Visits and stays,Noord-Nederland (LD),2014,       .,       .,       .,       .,       .,       .,       .,       .
9869,9869,(Light-) moped,Visits and stays,Noord-Nederland (LD),2015,       .,       .,       .,       .,       .,       .,       .,       .
9870,9870,(Light-) moped,Visits and stays,Noord-Nederland (LD),2016,       .,       .,       .,       .,       .,       .,       .,       .
9871,9871,(Light-) moped,Visits and stays,Noord-Nederland (LD),2017,       .,       .,       .,       .,       .,       .,       .,       .
9872,9872,(Light-) moped,Visits and stays,Oost-Nederland (LD),2010,       .,       .,       .,       .,       .,       .,       .,       .
9873,9873,(Light-) moped,Visits and stays,Oost-Nederland (LD),2011,       .,       .,       .,       .,       .,       .,       .,       .
9874,9874,(Light-) moped,Visits and stays,Oost-Nederland (LD),2012,       .,       .,       .,       .,       .,       .,       .,       .
9875,9875,(Light-) moped,Visits and stays,Oost-Nederland (LD),2013,       .,       .,       .,       .,       .,       .,       .,       .
9876,9876,(Light-) moped,Visits and stays,Oost-Nederland (LD),2014,       .,       .,       .,       .,       .,       .,       .,       .
9877,9877,(Light-) moped,Visits and stays,Oost-Nederland (LD),2015,       .,       .,       .,       .,       .,       .,       .,       .
9878,9878,(Light-) moped,Visits and stays,Oost-Nederland (LD),2016,       .,       .,       .,       .,       .,       .,       .,       .
9879,9879,(Light-) moped,Visits and stays,Oost-Nederland (LD),2017,       .,       .,       .,       .,       .,       .,       .,       .
9880,9880,(Light-) moped,Visits and stays,West-Nederland (LD),2010,       .,       .,       .,       .,       .,       .,       .,       .
9881,9881,(Light-) moped,Visits and stays,West-Nederland (LD),2011,       .,       .,       .,       .,       .,       .,       .,       .
9882,9882,(Light-) moped,Visits and stays,West-Nederland (LD),2012,       .,       .,       .,       .,       .,       .,       .,       .
9883,9883,(Light-) moped,Visits and stays,West-Nederland (LD),2013,       .,       .,       .,       .,       .,       .,       .,       .
9884,9884,(Light-) moped,Visits and stays,West-Nederland (LD),2014,       .,       .,       .,       .,       .,       .,       .,       .
9885,9885,(Light-) moped,Visits and stays,West-Nederland (LD),2015,       .,       .,       .,       .,       .,       .,       .,       .
9886,9886,(Light-) moped,Visits and stays,West-Nederland (LD),2016,       .,       .,       .,       .,       .,       .,       .,       .
9887,9887,(Light-) moped,Visits and stays,West-Nederland (LD),2017,       .,       .,       .,       .,       .,       .,       .,       .
9888,9888,(Light-) moped,Visits and stays,Zuid-Nederland (LD),2010,       .,       .,       .,       .,       .,       .,       .,       .
9889,9889,(Light-) moped,Visits and stays,Zuid-Nederland (LD),2011,       .,       .,       .,       .,       .,       .,       .,       .
9890,9890,(Light-) moped,Visits and stays,Zuid-Nederland (LD),2012,       .,       .,       .,       .,       .,       .,       .,       .
9891,9891,(Light-) moped,Visits and stays,Zuid-Nederland (LD),2013,       .,       .,       .,       .,       .,       .,       .,       .
9892,9892,(Light-) moped,Visits and stays,Zuid-Nederland (LD),2014,       .,       .,       .,       .,       .,       .,       .,       .
9893,9893,(Light-) moped,Visits and stays,Zuid-Nederland (LD),2015,       .,       .,       .,       .,       .,       .,       .,       .
9894,9894,(Light-) moped,Visits and stays,Zuid-Nederland (LD),2016,       .,       .,       .,       .,       .,       .,       .,       .
9895,9895,(Light-) moped,Visits and stays,Zuid-Nederland (LD),2017,       .,       .,       .,       .,       .,       .,       .,       .
9896,9896,(Light-) moped,Visits and stays,Groningen (PV),2010,       .,       .,       .,       .,       .,       .,       .,       .
9897,9897,(Light-) moped,Visits and stays,Groningen (PV),2011,       .,       .,       .,       .,       .,       .,       .,       .
9898,9898,(Light-) moped,Visits and stays,Groningen (PV),2012,       .,       .,       .,       .,       .,       .,       .,       .
9899,9899,(Light-) moped,Visits and stays,Groningen (PV),2013,       .,       .,       .,       .,       .,       .,       .,       .
9900,9900,(Light-) moped,Visits and stays,Groningen (PV),2014,       .,       .,       .,       .,       .,       .,       .,       .
9901,9901,(Light-) moped,Visits and stays,Groningen (PV),2015,       .,       .,       .,       .,       .,       .,       .,       .
9902,9902,(Light-) moped,Visits and stays,Groningen (PV),2016,       .,       .,       .,       .,       .,       .,       .,       .
9903,9903,(Light-) moped,Visits and stays,Groningen (PV),2017,       .,       .,       .,       .,       .,       .,       .,       .
9904,9904,(Light-) moped,Visits and stays,Friesland (PV),2010,       .,       .,       .,       .,       .,       .,       .,       .
9905,9905,(Light-) moped,Visits and stays,Friesland (PV),2011,       .,       .,       .,       .,       .,       .,       .,       .
9906,9906,(Light-) moped,Visits and stays,Friesland (PV),2012,       .,       .,       .,       .,       .,       .,       .,       .
9907,9907,(Light-) moped,Visits and stays,Friesland (PV),2013,       .,       .,       .,       .,       .,       .,       .,       .
9908,9908,(Light-) moped,Visits and stays,Friesland (PV),2014,       .,       .,       .,       .,       .,       .,       .,       .
9909,9909,(Light-) moped,Visits and stays,Friesland (PV),2015,       .,       .,       .,       .,       .,       .,       .,       .
9910,9910,(Light-) moped,Visits and stays,Friesland (PV),2016,       .,       .,       .,       .,       .,       .,       .,       .
9911,9911,(Light-) moped,Visits and stays,Friesland (PV),2017,       .,       .,       .,       .,       .,       .,       .,       .
9912,9912,(Light-) moped,Visits and stays,Drenthe (PV),2010,       .,       .,       .,       .,       .,       .,       .,       .
9913,9913,(Light-) moped,Visits and stays,Drenthe (PV),2011,       .,       .,       .,       .,       .,       .,       .,       .
9914,9914,(Light-) moped,Visits and stays,Drenthe (PV),2012,       .,       .,       .,       .,       .,       .,       .,       .
9915,9915,(Light-) moped,Visits and stays,Drenthe (PV),2013,       .,       .,       .,       .,       .,       .,       .,       .
9916,9916,(Light-) moped,Visits and stays,Drenthe (PV),2014,       .,       .,       .,       .,       .,       .,       .,       .
9917,9917,(Light-) moped,Visits and stays,Drenthe (PV),2015,       .,       .,       .,       .,       .,       .,       .,       .
9918,9918,(Light-) moped,Visits and stays,Drenthe (PV),2016,       .,       .,       .,       .,       .,       .,       .,       .
9919,9919,(Light-) moped,Visits and stays,Drenthe (PV),2017,       .,       .,       .,       .,       .,       .,       .,       .
9920,9920,(Light-) moped,Visits and stays,Overijssel (PV),2010,       .,       .,       .,       .,       .,       .,       .,       .
9921,9921,(Light-) moped,Visits and stays,Overijssel (PV),2011,       .,       .,       .,       .,       .,       .,       .,       .
9922,9922,(Light-) moped,Visits and stays,Overijssel (PV),2012,       .,       .,       .,       .,       .,       .,       .,       .
9923,9923,(Light-) moped,Visits and stays,Overijssel (PV),2013,       .,       .,       .,       .,       .,       .,       .,       .
9924,9924,(Light-) moped,Visits and stays,Overijssel (PV),2014,       .,       .,       .,       .,       .,       .,       .,       .
9925,9925,(Light-) moped,Visits and stays,Overijssel (PV),2015,       .,       .,       .,       .,       .,       .,       .,       .
9926,9926,(Light-) moped,Visits and stays,Overijssel (PV),2016,       .,       .,       .,       .,       .,       .,       .,       .
9927,9927,(Light-) moped,Visits and stays,Overijssel (PV),2017,       .,       .,       .,       .,       .,       .,       .,       .
9928,9928,(Light-) moped,Visits and stays,Flevoland (PV),2010,       .,       .,       .,       .,       .,       .,       .,       .
9929,9929,(Light-) moped,Visits and stays,Flevoland (PV),2011,       .,       .,       .,       .,       .,       .,       .,       .
9930,9930,(Light-) moped,Visits and stays,Flevoland (PV),2012,       .,       .,       .,       .,       .,       .,       .,       .
9931,9931,(Light-) moped,Visits and stays,Flevoland (PV),2013,       .,       .,       .,       .,       .,       .,       .,       .
9932,9932,(Light-) moped,Visits and stays,Flevoland (PV),2014,       .,       .,       .,       .,       .,       .,       .,       .
9933,9933,(Light-) moped,Visits and stays,Flevoland (PV),2015,       .,       .,       .,       .,       .,       .,       .,       .
9934,9934,(Light-) moped,Visits and stays,Flevoland (PV),2016,       .,       .,       .,       .,       .,       .,       .,       .
9935,9935,(Light-) moped,Visits and stays,Flevoland (PV),2017,       .,       .,       .,       .,       .,       .,       .,       .
9936,9936,(Light-) moped,Visits and stays,Gelderland (PV),2010,       .,       .,       .,       .,       .,       .,       .,       .
9937,9937,(Light-) moped,Visits and stays,Gelderland (PV),2011,       .,       .,       .,       .,       .,       .,       .,       .
9938,9938,(Light-) moped,Visits and stays,Gelderland (PV),2012,       .,       .,       .,       .,       .,       .,       .,       .
9939,9939,(Light-) moped,Visits and stays,Gelderland (PV),2013,       .,       .,       .,       .,       .,       .,       .,       .
9940,9940,(Light-) moped,Visits and stays,Gelderland (PV),2014,       .,       .,       .,       .,       .,       .,       .,       .
9941,9941,(Light-) moped,Visits and stays,Gelderland (PV),2015,       .,       .,       .,       .,       .,       .,       .,       .
9942,9942,(Light-) moped,Visits and stays,Gelderland (PV),2016,       .,       .,       .,       .,       .,       .,       .,       .
9943,9943,(Light-) moped,Visits and stays,Gelderland (PV),2017,       .,       .,       .,       .,       .,       .,       .,       .
9944,9944,(Light-) moped,Visits and stays,Utrecht (PV),2010,       .,       .,       .,       .,       .,       .,       .,       .
